,미디어타입,제목,장소명,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일,img
54,drama,18 어게인,낙산공원,1회에서 젊은 홍대영(이도현)과 정다정(한소은)이 젊은 부모가 되는 것이 무엇을 의미하는지 토론하는 곳으로 나온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 낙산길 41,37.580667,127.00746,02-743-7985,2022-11-25,
55,drama,18 어게인,삼일빌라,홍씨 가족은 이 아파트에 살고 있다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 백석동1가길 12,37.594378,126.96757,02-3396-4114,2022-11-25,https://th.bing.com/th/id/OIP.pFdS1sSJPEyj3EMLWcIzcgHaJ4?w=138&h=184&c=7&r=0&o=5&dpr=1.3&pid=1.7
56,drama,18 어게인,경희궁3길,8회에서 홍대영(윤상현 분)은 아들 홍시우(려은 분)와 길을 건너던 이 거리에서 자신이 아이들과 얼마나 소원해졌는지 회상하며 특정 순간을 회상한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 사직동 경희궁 3길,37.57329,126.96731,02-2148-1114,2022-11-25,
57,drama,18 어게인,청계천,정다정(김하늘)과 청소년 홍대영(이도현)은 15회에서 밤에 이 다리와 다리 사이를 건너며 데이트한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 서린동 148,37.569205,126.97791,02-2290-6114,2022-11-25,https://th.bing.com/th/id/OIP.1qYE2XGL7_24W38Uw0VbJQHaFS?w=225&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
58,drama,18 어게인,시우식당,8회에서 술을 마시러 식당에 찾아와 홍대가 희생한 모든 것을 생각하며 눈물을 흘린다.,평일 11시 - 21시 ,정보없음,주말,서울특별시 종로구 필운대로 18,37.577713,126.96952,02-733-4172,2022-11-25,https://th.bing.com/th/id/OIP._vKTJf2PzZTmkEu3fsighAHaFj?w=277&h=208&c=7&r=0&o=5&dpr=1.3&pid=1.7
59,drama,18 어게인,파로그랜드,12회에서 정다정(김하늘)은 이 식당에 점심식사를 초대받았다.,월-토 11시 30분 - 22시,14시 30분 - 17시 30분,일요일,서울특별시 중구 을지로5길 26,37.567435,126.98516,02-6030-8585,2022-11-25,https://th.bing.com/th/id/OIP.WBvKNo4-jB_xirHH2rJnaQHaHa?w=202&h=202&c=7&r=0&o=5&dpr=1.3&pid=1.7
60,drama,18 어게인,송도센트럴파크호텔,8회에서 추애린(이미도)의 전 남자친구(허정민)가 그녀를 이 호텔로 데려와 이야기를 나눈다.,"매일 입실 15시, 퇴실 12시",정보없음,연중무휴,인천광역시 연수구 테크노파크로 193,37.3904903,126.637203,032-310-5000,2022-11-25,https://th.bing.com/th/id/OIP.Tq4PXLXRY-OSyD0i_JECJgHaE8?w=269&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
61,drama,20세기 소년소녀,더백푸드트럭,드라마의 포스터 촬영이 있던 장소다.,매일 11시 30분 - 22시,15시 - 16시 30분,연중무휴,서울특별시 용산구 신흥로20길 45-1,37.547512,126.98404,02-777-3338,2022-11-25,https://th.bing.com/th/id/OIP.B8wQCU79z-iTg2-kuft4RQHaHa?w=191&h=191&c=7&r=0&o=5&dpr=1.3&pid=1.7
62,drama,20세기 소년소녀,회현시민아파트,20세기 소녀의 포스터 촬영은 이 아파트 단지 앞에서 찍혔다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 퇴계로8길 101,37.555689,126.98121,02-753-6368,2022-11-25,https://th.bing.com/th/id/OIP.0wVEvQevU84BPbjC9Cn_TgHaE6?w=279&h=185&c=7&r=0&o=5&dpr=1.3&pid=1.7
63,drama,20세기 소년소녀,인천국제공항,1화에서 사진진(한예슬)이 이곳을 떠나 상하이로 떠난다.,매일 00시 - 24시,정보없음,연중무휴,인천광역시 중구 공항로 272,37.44919,126.4514,1577-2600,2022-11-25,
64,drama,365: 운명을 거스르는 1년,서강대교,1화 오프닝에서 지형주(이준혁 분)가 이 다리를 건너 운전을 한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,02-120,2022-11-25,https://th.bing.com/th/id/OIP.uZLn0gWGbizlU_RJY26_CwHaE7?w=297&h=197&c=7&r=0&o=5&dpr=1.3&pid=1.7
65,drama,365: 운명을 거스르는 1년,낙산공원,2화에서 신가현(남지현)은 그림을 그리기 위해 밤에 이 공원에 온다,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 낙산길 41,37.580667,127.00746,02-743-7985,2022-11-25,
66,drama,365: 운명을 거스르는 1년,모나무르 복합문화공간 아산,"각계각층의 10인, 그러나 지형주(이준혁)와 신가현(남지현)을 포함해 일종의 트라우마를 겪은 이들은 모두 '시안 클리닉'으로 소환된다. 인생을 1년 전으로 되돌릴 수 있는 기회를 제공하고 운명을 바꿀 수 있는 능력을 갖게 되면서 시간 여행이 시작된다.",매일 10시 - 22시,정보없음,연중무휴,충청남도 아산시 순천향로 624,36.750552,126.99246,0507-1373-1006,2022-11-25,https://th.bing.com/th/id/OIP.J88JzL_T3SMYXPtxyPFowAHaE8?w=251&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
67,drama,49일,그랜드머큐어앰배서더 창원,드라마의 '서울호텔'로 등장. 2회에서 신지현(남규리)이 송이경(이요원)의 몸으로 직장 증명서를 받는 모습이 그려졌다. 호텔을 산책하던 중 그녀는 약혼자의 외도를 알게 된다.,"매일 입실 14시, 퇴실 12시",정보없음,연중무휴,경상남도 창원시 성산구 원이대로 332,35.239262,128.65532,055-600-0700,2022-11-25,
68,drama,49일,DMC첨단산업센터,이 건물은 신인정(서지혜)의 직장으로 등장.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 성암로 330,37.584874,126.88568,02-3153-7119,2022-11-25,
69,drama,49일,누브티스 성북동점,드라마 등장인물인 한강(조현재)이 운영하는 천국카페로 등장한다. 한강 건축사무소는 이 건물 1층에 있습니다.,매일 11시 - 22시,정보없음,연중무휴,서울특별시 성북구 선잠로 42,37.596295,126.9972,0507-1323-0252,2022-11-25,https://th.bing.com/th/id/OIP.yYdxGyMQmK327VEJten_EwHaFj?w=267&h=200&c=7&r=0&o=5&dpr=1.3&pid=1.7
70,drama,49일,청계천,1회에서는 신지현의 모습을 볼 수 있다. (남규리) 이 다리를 건너 결혼식장으로 간다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 서린동 148,37.569205,126.97791,02-2290-6114,2022-11-25,https://th.bing.com/th/id/OIP.1qYE2XGL7_24W38Uw0VbJQHaFS?w=229&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
71,drama,49일,중앙고등학교,11회에서 한강(조현재)과 송이경(이요원)의 몸을 사용하는 신지현은 학창시절을 추억하기 위해 진안으로 각자 여행을 떠났을 때 이 학교에 와서 우연히 마주친다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 창덕궁길 164,37.584081,126.986846,02-742-1321,2022-11-25,https://th.bing.com/th/id/OIP.o65weWGQzTCKW1u6IvAiHgHaFj?w=240&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
72,drama,49일,필운대로5가,2회에서 잠에서 깨어난 송이경(이요원)의 몸으로 이 거리를 걷던 신지현(남규리)은 갑자기 스케줄러(정일우)가 나타나 누군가의 몸을 빌릴 때의 법칙을 상기시킨다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 필운대로5가길,37.579512,126.96846,02-2148-1114,2022-11-25,https://th.bing.com/th/id/OIP.lEBWF2CzNFi2jVSX3Fzf2QHaH6?w=164&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
73,drama,49일,대룡시장,23회에서 거북당에서 박주현(장영함)이 오태석(주석래)에게 선물로 자켓을 사고 싶어하는 '영천시장'으로 등장한다.,매일 00시 - 24시 (가게별 상이),정보없음,연중무휴,인천광역시 강화군 교동면 대룡리 1103-11,37.782373,126.28007,032-930-3114,2022-11-25,https://th.bing.com/th/id/OIP.eHo-Rtz-YIMGFnNH2deeZgHaEK?w=302&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
74,drama,49일,마이산탑사,11회에서 한강(조현재)은 암살자를 찾으러 이 절에 온다.,매일 00시 - 24시,정보없음,연중무휴,전라북도 진안군 마령면 마이산남로 367,35.758494,127.411297,063-433-0012,2022-11-25,
75,drama,49일,부귀 메타세쿼이아길,11화에서 마이산 탑사로 가는 길에 이 거리를 운전한다.,매일 00시 - 24시,정보없음,연중무휴,전라북도 진안군 북귀면 세동리 모래재로 69-15,35.807913,127.32207,063-430-2114,2022-11-25,https://th.bing.com/th/id/OIP.BBhM_yZ5XDKH4DDR33Fb6gHaE6?w=298&h=197&c=7&r=0&o=5&dpr=1.3&pid=1.7
76,drama,"60일, 지정생존자",합천 영상 테마파크,국회 폭발 직후의 장면이 이곳에서 촬영됐다.,화-일 09시 - 17시,정보없음,월요일,경상남도 합천군 용주면 합천호수로 757,35.5489346,128.072475,055-931-9303,2022-11-25,https://th.bing.com/th/id/OIP.Ik43Fh6zeIkTk7aj61brfAAAAA?w=171&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
77,drama,"60일, 지정생존자",국립대전현충원,5회에서 '국회의사당 폭탄 테러 희생자 추도식'이 열리는 곳이 바로 이 묘지다.,"하절기 매일 06시 - 18시, 동절기 매일 07시 - 18시",정보없음,연중무휴,대전광역시 유성구 현충원로 251,36.369464,127.294854,042-718-7114,2022-11-25,
78,drama,"60일, 지정생존자",서강대교,박무진(지진희 분)은 1회에서 이 다리 위를 운전하던 중 차를 들이받는다. 교통이 완전히 멈추고 그들은 차에서 내려 이 다리에서 국회의 폭발을 목격한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,02-120,2022-11-25,https://th.bing.com/th/id/OIP.uZLn0gWGbizlU_RJY26_CwHaE7?w=291&h=193&c=7&r=0&o=5&dpr=1.3&pid=1.7
79,drama,"60일, 지정생존자",한강 공원 여의도 지구,"윤찬경(배종옥 분)은 5회에서 이 공원에서 운동을 하는데, 그 뒤를 따라가지 못하는 비서가 따라온다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의동로 290,37.5290674,126.936218,02-3780-0561,2022-11-25,https://th.bing.com/th/id/OIP.Jh7tD79GXNDCT0I0p6XuKAHaEy?w=275&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
80,drama,"60일, 지정생존자",국회의사당,1화에서 이 건물에서 폭발이 일어난다. 여기에서 일하는 박무진(지진희)이 대통령이 되려 준비하다가 폭발사고 당일 현장 견학을 다녀온 딸이 살아 있는지 확인하기 위해 급히 달려온다.,평일 09시 - 18시,정보없음,"주말, 공휴일",서울특별시 영등포구 의사당대로 1,37.531847,126.91411,02-6788-2114,2022-11-25,https://th.bing.com/th/id/OIP.6MTGjNDXZYuh_LtLN8obHwHaE8?w=294&h=196&c=7&r=0&o=5&dpr=1.3&pid=1.7
81,drama,"60일, 지정생존자",탑골공원,3회에서 탈북자들이 국회 폭탄 테러 배후에 있다는 소문을 선동자들이 퍼뜨리는 곳이 바로 이 공원 앞이다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 종로 99,37.57139,126.98877,02-2148-1114,2022-11-25,https://th.bing.com/th/id/OIP.CSYHrkUt3SHoKrMRbKzHTAHaFS?w=244&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
82,drama,7급 공무원,아브뉴프랑 판교,이 단지의 일부는 김서원(최강희)의 회사로 등장합니다.,매일 11시 - 22시,정보없음,연중무휴,경기도 성남시 분당구 동판교로177번길 25,37.397269,127.113515,031-707-7037,2022-11-25,https://th.bing.com/th/id/OIP.CzC6BB8hgJ1L62m8j1XB3QHaFU?w=236&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
83,drama,7일의 왕비,닭실마을,"2회에서는 이 정자로 통하는 돌다리 위에서 어린 이역(백승환), 어린 신채경(박시은), 어린 서노(최민영)가 친구가 되기로 맹세한다.",매일 10시 - 18시,12시 - 13시,연중무휴,경상북도 봉화군 봉화읍 충재길 60,36.904904,128.74198,054-674-0963,2022-11-25,https://th.bing.com/th/id/OIP.N9UOLgCA089WP8XzoAK0GgHaE7?w=261&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
84,drama,7일의 왕비,보리나라 학원농장,3화에서 어린 이역(백승환)과 어린 신채경(박시은)이 이 들판에서 비를 피할 곳을 찾는다.,매일 09시 - 18시 30분 (식당이용시간),정보없음,연중무휴,전라북도 고창군 공음면 학원농장길 154,35.37545,126.542953,063-564-9897,2022-11-25,https://th.bing.com/th/id/OIP.dDiLHIU55j7vGDXjcp3a5gHaE8?w=255&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
85,drama,7일의 왕비,궁남지,10화에서 이영(이동건)은 이 연못에서 신채경(박민영)에게 강제 키스를 한다. 한편 이역(연우진)은 멀리서 현장을 지켜보고 있다.,매일 00시 - 24시,정보없음,연중무휴,충청남도 부여군 부여읍 궁남로 52,36.269619,126.91224,041-830-2330,2022-11-25,
86,drama,99억의 여자,리븐델 게스트하우스,"정서연(조여정)과 남편 홍인표(정웅인)는 친구 윤희주(오나라)와 남편 이재의 초청으로 주말 별장에 초대된다. 술에 취한 희주가 서연을 얕잡아보는 저녁, 상황이 어색해지면서 서연도 가차 없이 대답한다. 4회(2회)에서는 강태우(김강우)가 집주인에게 말을 걸기 위해 찾아와 말을 꺼리는 모습이 그려졌다. 태우는 별장에서 차를 몰고 나온 여자가 짐작대로 관리인의 딸이 아니라는 사실을 알게 된다.",전화문의,정보없음,전화문의,경기도 가평군 청평면 고재길 262-46,37.702514,127.51666,031-919-6171,2022-11-25,https://th.bing.com/th/id/OIP.cKR5IRTuX-NPoQfVU1pIXAHaEK?w=328&h=184&c=7&r=0&o=5&dpr=1.3&pid=1.7
87,drama,99억의 여자,안성팜랜드,2회(전체 1회)에서 강태우(김강우)는 임시 십자가에 묶인 채 등장한다. ,"평일 10시 - 18시, 주말 09시 - 18시 ",정보없음,연중무휴,경기도 안성시 공도읍 대신두길 28,36.9904684,127.194467,031-8053-7979,2022-11-25,https://th.bing.com/th/id/OIP.lXChmoCh_8p53tJwBq_PhgHaE8?w=248&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
88,drama,99억의 여자,호텔엔트라,1회에서 정서연(조여정)은 친구 윤희주(오나라)의 남편 이재훈(이지훈)과 비밀리에 만나기 위해 이 호텔에 온다.,"매일 입실 15시, 퇴실 12시",정보없음,연중무휴,서울특별시 강남구 도산대로 508,37.52403,127.0485,02-500-1500,2022-11-25,https://th.bing.com/th/id/OIP.5mDtELCZIUUGB_6V8kTxUgHaE8?w=278&h=185&c=7&r=0&o=5&dpr=1.3&pid=1.7
89,drama,9회말 2아웃,일산호수공원,1화에서 홍난희(수애)와 변형태(이정진)가 조깅을 하러 온다.,매일 08시 - 20시,정보없음,연중무휴,경기도 고양시 일산동구 호수로 731,37.658769,126.76252,031-909-9000,2022-11-25,https://th.bing.com/th/id/OIP.FkHL_SpK1FFLgGHovIltaAHaEK?w=282&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
90,drama,9회말 2아웃,N서울타워,평생 친구였던 홍난희(수애)와 변형태(이정진)는 당시 정해진 관계가 아닌 서른이 되기 전에 이곳에서 함께 섣달 그믐날을 보내기로 약속했었다. 1화에서 남산타워에 있는 자신들을 발견하고 난희는 형태에게 이곳에서 결혼하라고 말한다.,"전망대 매일 11시 - 22시, 더플다이닝 매일 12시 - 22시",정보없음,연중무휴,서울특별시 용산구 남산공원길 105,37.551168,126.98824,02-3455-9277,2022-11-25,
91,drama,9회말 2아웃,고브리또스커피,21화(전체 11화)에서 구의회 건물 밖에서 만난 권우영(김미수)과 김민재(한준우)는 마원신용협동조합 가입을 위해 이 카페로 향합니다.,월-토 10시 - 22시 ,정보없음,일요일,인천광역시 남동구 인주대로 600,37.449734,126.70342,032-429-7108,2022-11-25,
92,drama,9회말 2아웃,인천국제공항,1회에서 홍난희(수애)가 변형태(이정진)를 이곳으로 보내는 장면이 나왔다.,매일 00시 - 24시,정보없음,연중무휴,인천광역시 중구 공항로 272,37.44919,126.4514,1577-2600,2022-11-25,
93,drama,9회말 2아웃,마이랜드,"경기가 중단된 후, 조폭 장덕수(허성태)는 이 놀이동산 밖에서 지인을 만난다.","평일 10시 - 22시, 주말 10시 - (익일) 01시",정보없음,연중무휴,인천광역시 중구 월미로234번길 7,37.474812,126.59889,032-765-2490,2022-11-25,https://th.bing.com/th/id/OIP.qWRwnEsSZoHeWxXvaHvH7QHaFi?w=208&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
94,drama,가면,일산호수공원,마지막 20회에서 딸과함께 서은하(수애)와 최민우(주지훈)를 본다.,매일 08시 - 20시,정보없음,연중무휴,경기도 고양시 일산동구 호수로 731,37.658769,126.76252,031-909-9000,2022-11-25,https://th.bing.com/th/id/OIP.FkHL_SpK1FFLgGHovIltaAHaEK?w=283&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
95,drama,가면,체인지업캠퍼스 양평캠프,이곳은 최민우(주지훈)가 약혼자 서은하(수애)를 물에 빠뜨린 수영장으로 나온다.,매일 09시 - 22시,정보없음,연중무휴,경기도 양평군 용문면 연수로 209,37.4999032,127.575543,031-770-1500,2022-11-25,https://th.bing.com/th/id/OIP.gu5KEpc7ZNUMD9KwZYewRgHaE7?w=248&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
96,drama,가면,벽초지수목원,9화에서 최민우(주지훈)가 변지숙(수애)을 데려온다. 그는 그녀가 이곳에 와서 바람 소리와 새소리를 듣고 정신을 맑게 하는 방법을 설명하고 지숙의 미래 계획과 꿈을 묻는다.,매일 09시 - 17시 30분,정보없음,연중무휴,경기도 파주시 광탄면 부흥로 242,37.800977,126.873712,0507-1421-2022,2022-11-25,https://th.bing.com/th/id/OIP.J2G9f6vPb_ORyvOyQzCY2QHaE8?w=296&h=197&c=7&r=0&o=5&dpr=1.3&pid=1.7
97,drama,가면,루카511,5회에서 인영과 송설희(박준금)가 식사를 한다.,매일 11시 30분 - 22시,15시 30분 - 17시,연중무휴,서울특별시 강남구 도산대로81길 40,37.526961,127.04688,02-540-6640,2022-11-25,https://th.bing.com/th/id/OIP.i-UWJkI_9MIK5g7uq9fwywEnDT?w=252&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
98,drama,가면,서울대학교,6회에서 지숙의 형이 온 직후 민우도 그 자리를 찾아 화장실 청소를 하고 있는 지숙을 발견하고 당장 일을 그만두라고 명령한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 관악구 관악로 1,37.462256,126.95428,02-880-5114,2022-11-25,https://th.bing.com/th/id/OIP.TCc5mzDdVRM0RdgUyKGpfwHaE_?w=252&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
99,drama,가면,서울특별시 보라매병원,변지숙(수애)의 어머니는 간 이식 수술을 위해 이곳에 입원했다. 17화에서 어머니는 최미연(유인영 분)의 방해로 제때 이식을 받지 못해 그녀 앞에서 사망한다.,"평일 08시 - 18시, 토 08시 30분 - 12시 30분",정보없음,일요일,서울특별시 동작구 보라매로5길 20,37.493287,126.92424,1577-0075,2022-11-25,https://th.bing.com/th/id/OIP.6VeKPuLxzw17WkBDOzVThwHaE8?w=261&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
